date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2023-07-14 11:00:00,3,243.66,0.83,2.51,40.41,1.51,14.87,66.09,0.18
2023-07-14 12:00:00,3,243.66,0.68,2.96,38.27,1.34,13.74,61.37,0.16
2023-07-14 13:00:00,3,253.68,0.45,4.2,35.41,1.27,13.16,58.17,0.15
2023-07-14 14:00:00,3,253.68,0.14,4.88,33.62,1.21,12.59,55.36,0.14
2023-07-14 15:00:00,3,240.33,0.01,3.98,33.26,1.13,12.12,51.98,0.14
2023-07-14 16:00:00,2,233.65,0.0,3.17,32.9,1.13,11.49,48.8,0.16
2023-07-14 17:00:00,2,223.64,0.0,2.31,33.62,1.04,10.99,46.62,0.13
2023-07-14 18:00:00,2,223.64,0.0,1.88,33.97,0.97,11.72,49.25,0.09
2023-07-14 19:00:00,3,223.64,0.0,1.78,34.33,0.94,13.37,54.31,0.02
2023-07-14 20:00:00,3,216.96,0.0,1.54,34.33,0.97,15.62,62.24,0.0
2023-07-14 21:00:00,3,206.95,0.0,0.87,34.69,0.86,17.47,69.42,0.0
2023-07-14 22:00:00,3,205.28,0.0,0.66,34.69,0.86,18.08,72.0,0.0
2023-07-14 23:00:00,3,205.28,0.0,0.63,34.69,0.9,18.15,72.18,0.0
2023-07-15 00:00:00,3,205.28,0.0,0.64,34.69,0.95,18.64,73.02,0.0
2023-07-15 01:00:00,3,205.28,0.0,0.78,34.69,1.06,19.82,76.57,0.0
2023-07-15 02:00:00,3,210.29,0.01,1.05,35.76,1.15,21.01,82.95,0.0
2023-07-15 03:00:00,3,226.97,0.23,1.88,37.19,1.25,21.55,88.98,0.07
2023-07-15 04:00:00,3,247.0,0.74,2.91,39.7,1.37,21.68,90.43,0.17
2023-07-15 05:00:00,3,247.0,0.73,2.72,43.27,1.33,21.94,91.73,0.17
2023-07-15 06:00:00,3,233.65,0.5,2.06,45.06,1.25,22.58,95.67,0.14
2023-07-15 07:00:00,4,226.97,0.4,1.63,45.42,1.16,22.72,100.0,0.08
2023-07-15 08:00:00,4,223.64,0.39,1.52,44.35,1.16,22.74,103.72,0.05
2023-07-15 09:00:00,4,220.3,0.43,1.54,41.48,1.13,22.82,106.51,0.03
2023-07-15 10:00:00,4,216.96,0.44,1.5,37.91,1.07,22.11,103.82,0.0
2023-07-15 11:00:00,3,213.62,0.45,1.52,36.12,1.07,20.39,92.45,0.0
2023-07-15 12:00:00,3,216.96,0.44,1.74,35.76,0.98,17.49,75.24,0.0
2023-07-15 13:00:00,3,226.97,0.38,2.38,35.41,0.91,14.52,59.37,0.0
2023-07-15 14:00:00,3,230.31,0.11,2.83,35.05,0.83,12.9,51.55,0.01
2023-07-15 15:00:00,3,223.64,0.0,2.27,35.76,0.77,12.61,50.1,0.02
2023-07-15 16:00:00,3,220.3,0.0,1.86,35.76,0.79,13.27,55.21,0.02
2023-07-15 17:00:00,3,216.96,0.0,1.41,34.69,0.79,14.49,60.27,0.0
2023-07-15 18:00:00,3,213.62,0.0,1.23,33.62,0.78,15.22,62.63,0.0
2023-07-15 19:00:00,3,216.96,0.0,1.19,34.33,0.77,15.53,62.34,0.0
2023-07-15 20:00:00,3,213.62,0.0,1.03,35.76,0.77,15.32,60.35,0.0
2023-07-15 21:00:00,3,213.62,0.0,0.74,37.19,0.8,15.05,57.38,0.0
2023-07-15 22:00:00,3,213.62,0.0,0.59,37.91,0.8,15.08,55.65,0.0
2023-07-15 23:00:00,3,211.95,0.0,0.56,37.19,0.85,15.89,57.52,0.0
2023-07-16 00:00:00,3,213.62,0.0,0.58,36.48,0.9,17.4,66.27,0.0
2023-07-16 01:00:00,3,213.62,0.0,0.7,36.12,1.0,18.94,77.98,0.0
2023-07-16 02:00:00,3,216.96,0.01,0.91,35.76,1.06,19.65,84.3,0.0
2023-07-16 03:00:00,3,226.97,0.08,1.71,35.41,1.12,19.31,84.47,0.07
2023-07-16 04:00:00,3,247.0,0.34,2.87,36.12,1.24,18.47,80.89,0.15
2023-07-16 05:00:00,3,247.0,0.48,2.91,38.62,1.28,17.61,77.04,0.19
2023-07-16 06:00:00,3,240.33,0.44,2.33,40.77,1.31,17.51,77.91,0.19
2023-07-16 07:00:00,3,233.65,0.41,1.95,41.84,1.27,17.6,79.65,0.16
2023-07-16 08:00:00,3,233.65,0.43,1.93,41.48,1.3,17.52,81.92,0.16
2023-07-16 09:00:00,3,233.65,0.5,2.12,40.41,1.28,17.58,85.03,0.15
2023-07-16 10:00:00,3,233.65,0.53,2.14,39.34,1.24,17.93,85.61,0.12
2023-07-16 11:00:00,3,230.31,0.57,2.14,38.27,1.25,18.75,86.64,0.09
2023-07-16 12:00:00,3,230.31,0.6,2.36,36.48,1.21,18.59,84.81,0.06
2023-07-16 13:00:00,3,240.33,0.53,3.34,34.69,1.18,16.9,76.08,0.08
2023-07-16 14:00:00,3,243.66,0.13,4.11,34.69,1.09,14.97,65.73,0.1
2023-07-16 15:00:00,3,233.65,0.0,3.3,36.84,1.0,14.05,60.16,0.11
2023-07-16 16:00:00,3,230.31,0.0,2.66,38.62,1.0,13.97,59.29,0.12
2023-07-16 17:00:00,3,223.64,0.0,1.99,39.34,0.95,14.7,62.34,0.09
2023-07-16 18:00:00,3,220.3,0.0,1.67,38.98,0.92,16.2,68.27,0.06
2023-07-16 19:00:00,3,220.3,0.0,1.61,38.27,0.92,18.07,76.65,0.02
2023-07-16 20:00:00,3,216.96,0.0,1.39,38.62,0.95,19.21,83.01,0.0
2023-07-16 21:00:00,3,213.62,0.0,1.27,40.41,1.21,19.41,84.18,0.04
2023-07-16 22:00:00,3,213.62,0.0,1.03,42.92,1.22,18.93,80.46,0.06
2023-07-16 23:00:00,3,211.95,0.0,0.95,45.42,1.24,18.85,79.49,0.07
2023-07-17 00:00:00,3,211.95,0.0,0.95,45.42,1.28,20.48,85.82,0.06
2023-07-17 01:00:00,4,213.62,0.0,1.19,43.99,1.48,23.89,100.23,0.07
2023-07-17 02:00:00,4,216.96,0.0,1.69,42.2,1.7,27.4,116.16,0.12
2023-07-17 03:00:00,4,243.66,0.11,3.51,40.05,2.0,29.74,125.61,0.28
2023-07-17 04:00:00,4,283.72,0.63,6.08,37.91,2.35,30.95,127.43,0.47
2023-07-17 05:00:00,4,287.06,1.06,5.65,40.41,2.35,31.65,128.27,0.5
2023-07-17 06:00:00,4,270.37,1.03,4.11,44.7,2.29,32.11,129.29,0.48
2023-07-17 07:00:00,4,257.02,0.95,3.0,48.64,2.15,31.86,128.61,0.41
2023-07-17 08:00:00,4,253.68,0.98,2.96,47.92,2.15,30.5,125.81,0.4
2023-07-17 09:00:00,4,257.02,1.12,3.26,46.49,2.06,28.92,124.21,0.38
2023-07-17 10:00:00,4,253.68,1.13,3.26,43.27,1.88,27.15,120.47,0.32
2023-07-17 11:00:00,4,247.0,1.06,3.34,39.34,1.82,25.61,115.55,0.29
2023-07-17 12:00:00,4,247.0,0.91,3.77,35.41,1.67,23.69,107.91,0.25
2023-07-17 13:00:00,4,257.02,0.67,5.31,31.83,1.61,22.64,104.45,0.24
2023-07-17 14:00:00,4,257.02,0.18,6.25,29.33,1.53,22.96,107.98,0.22
2023-07-17 15:00:00,4,243.66,0.01,5.06,30.04,1.43,23.14,110.05,0.23
2023-07-17 16:00:00,4,236.99,0.01,4.07,31.83,1.43,22.69,106.88,0.26
2023-07-17 17:00:00,4,226.97,0.0,3.04,33.97,1.33,22.28,104.13,0.21
2023-07-17 18:00:00,4,223.64,0.0,2.53,33.62,1.27,23.51,109.99,0.13
2023-07-17 19:00:00,4,220.3,0.0,2.4,31.83,1.25,25.45,122.12,0.02
2023-07-17 20:00:00,4,220.3,0.0,2.1,31.83,1.3,26.18,125.64,0.0
2023-07-17 21:00:00,4,216.96,0.0,1.61,35.05,1.36,25.65,117.29,0.01
2023-07-17 22:00:00,4,216.96,0.0,1.27,38.27,1.36,24.8,108.17,0.04
2023-07-17 23:00:00,4,216.96,0.0,1.21,38.98,1.42,24.96,106.02,0.06
2023-07-18 00:00:00,4,213.62,0.0,1.25,37.91,1.52,25.63,106.16,0.06
2023-07-18 01:00:00,4,216.96,0.0,1.52,37.19,1.71,26.55,111.26,0.1
2023-07-18 02:00:00,4,223.64,0.01,2.01,37.19,1.82,27.36,120.49,0.16
2023-07-18 03:00:00,4,247.0,0.34,3.51,35.41,1.97,28.78,129.9,0.29
2023-07-18 04:00:00,4,283.72,1.4,5.36,33.97,2.26,29.57,128.41,0.43
2023-07-18 05:00:00,4,283.72,1.73,5.18,35.76,2.29,29.88,125.05,0.45
2023-07-18 06:00:00,4,263.69,1.4,3.98,38.98,2.21,29.88,131.66,0.41
2023-07-18 07:00:00,4,247.0,1.09,2.96,43.27,2.03,29.01,134.11,0.31
2023-07-18 08:00:00,4,240.33,0.92,2.63,44.7,1.94,27.21,124.85,0.25
2023-07-18 09:00:00,4,240.33,0.87,2.66,43.99,1.74,26.03,114.29,0.21
2023-07-18 10:00:00,4,236.99,0.79,2.61,41.84,1.56,26.21,116.26,0.14
2023-07-18 11:00:00,4,236.99,0.74,2.83,39.7,1.58,26.61,119.84,0.11
2023-07-18 12:00:00,4,236.99,0.66,3.34,37.55,1.53,26.39,118.13,0.07
2023-07-18 13:00:00,4,250.34,0.47,4.76,35.41,1.49,25.66,115.04,0.08
2023-07-18 14:00:00,4,250.34,0.1,5.4,35.76,1.42,25.75,114.29,0.08
2023-07-18 15:00:00,4,236.99,0.0,4.24,37.55,1.33,25.38,110.73,0.09
2023-07-18 16:00:00,4,233.65,0.0,3.51,38.27,1.36,24.86,106.0,0.13
2023-07-18 17:00:00,4,226.97,0.0,2.78,39.34,1.31,24.81,105.42,0.11
2023-07-18 18:00:00,4,223.64,0.0,2.42,41.13,1.28,25.36,106.9,0.09
2023-07-18 19:00:00,4,223.64,0.0,2.36,42.92,1.27,27.69,116.79,0.03
2023-07-18 20:00:00,4,220.3,0.0,2.06,43.99,1.31,30.9,131.31,0.0
2023-07-18 21:00:00,4,216.96,0.0,1.52,44.7,1.39,31.96,135.7,0.0
2023-07-18 22:00:00,4,213.62,0.0,1.18,44.7,1.34,31.3,133.16,0.0
2023-07-18 23:00:00,4,211.95,0.0,1.07,44.35,1.36,31.36,135.49,0.02
2023-07-19 00:00:00,4,210.29,0.0,1.08,44.35,1.4,32.6,142.74,0.06
2023-07-20 01:00:00,4,213.62,0.0,1.71,41.48,1.91,37.35,182.55,0.13
2023-07-20 02:00:00,4,220.3,0.01,2.29,38.62,2.09,36.51,181.99,0.19
2023-07-20 03:00:00,4,250.34,0.14,4.5,33.97,2.29,35.54,179.99,0.36
2023-07-20 04:00:00,4,310.42,0.63,8.57,28.25,2.89,34.99,176.16,0.62
2023-07-20 05:00:00,4,337.12,1.08,10.2,26.11,3.7,34.1,170.18,0.87
2023-07-20 06:00:00,4,337.12,1.27,9.77,27.54,4.65,34.4,169.18,1.12
2023-07-20 07:00:00,4,387.19,0.75,14.91,21.28,5.9,35.62,168.71,1.57
2023-07-20 08:00:00,4,417.23,1.06,18.51,13.41,5.3,35.46,165.68,1.57
2023-07-20 09:00:00,4,420.57,1.49,19.19,10.37,3.93,34.78,164.88,1.25
2023-07-20 10:00:00,4,383.85,1.06,16.62,12.87,2.86,33.84,162.41,0.89
2023-07-20 11:00:00,4,347.14,0.53,14.22,16.63,2.59,33.65,162.63,0.67
2023-07-20 12:00:00,4,310.42,0.37,11.31,19.85,2.44,33.76,164.06,0.5
2023-07-20 13:00:00,4,297.07,0.57,9.42,22.35,2.21,33.16,160.51,0.35
2023-07-20 14:00:00,4,297.07,0.25,10.02,21.64,2.12,32.54,157.02,0.34
2023-07-20 15:00:00,4,273.7,0.05,8.14,24.32,2.0,31.9,151.74,0.36
2023-07-20 16:00:00,4,263.69,0.03,6.94,26.11,2.15,30.68,142.21,0.44
2023-07-20 17:00:00,4,250.34,0.01,5.83,27.89,2.21,30.17,135.68,0.46
2023-07-20 18:00:00,4,247.0,0.01,5.27,28.61,2.21,30.2,132.92,0.47
2023-07-20 19:00:00,4,243.66,0.01,5.18,28.25,2.21,30.08,131.8,0.41
2023-07-20 20:00:00,4,230.31,0.01,4.41,28.25,2.15,28.91,128.6,0.27
2023-07-20 21:00:00,4,220.3,0.01,3.21,28.61,2.21,27.22,122.14,0.24
2023-07-20 22:00:00,4,213.62,0.0,2.38,29.33,2.21,25.74,115.47,0.23
2023-07-20 23:00:00,4,213.62,0.0,2.16,29.68,2.32,25.21,112.16,0.25
2023-07-21 00:00:00,4,216.96,0.0,2.23,30.04,2.47,25.74,111.82,0.3
2023-07-21 01:00:00,4,223.64,0.0,2.74,30.04,2.8,25.81,110.56,0.38
2023-07-21 02:00:00,4,236.99,0.02,3.73,29.68,3.01,26.05,108.53,0.47
2023-07-21 03:00:00,4,283.72,0.28,6.77,27.18,3.22,25.6,104.04,0.66
2023-07-21 04:00:00,3,367.16,0.87,12.85,22.71,3.76,23.85,85.55,0.92
2023-07-21 05:00:00,3,397.21,0.94,16.11,21.28,4.17,22.24,74.01,1.09
2023-07-21 06:00:00,3,373.84,0.67,15.08,24.32,4.29,21.49,69.41,1.17
2023-07-21 07:00:00,3,343.8,0.71,12.68,28.25,4.11,21.29,68.5,1.04
2023-07-21 08:00:00,3,340.46,1.03,11.48,30.4,4.11,22.03,72.03,0.97
2023-07-21 09:00:00,3,350.48,2.01,10.45,32.54,4.11,23.42,78.37,0.93
2023-07-21 10:00:00,4,330.45,2.29,8.4,37.55,3.52,26.34,102.61,0.82
2023-07-21 11:00:00,4,307.08,1.87,7.54,31.83,3.04,28.55,123.74,0.64
2023-07-21 12:00:00,4,290.39,1.65,6.85,28.97,2.56,30.11,135.83,0.47
2023-07-21 13:00:00,4,303.75,1.55,8.05,25.75,2.29,30.64,144.64,0.41
2023-07-21 14:00:00,4,310.42,0.66,10.2,22.35,2.21,30.73,148.43,0.4
2023-07-21 15:00:00,4,287.06,0.06,9.0,23.25,2.06,30.71,142.87,0.4
2023-07-21 16:00:00,4,273.7,0.03,7.63,25.39,2.18,31.03,133.0,0.44
2023-07-21 17:00:00,4,250.34,0.02,5.83,27.89,2.06,30.64,120.89,0.38
2023-07-21 18:00:00,4,236.99,0.01,4.84,29.33,1.94,29.77,106.83,0.33
2023-07-21 19:00:00,3,226.97,0.01,4.5,30.04,1.83,28.79,91.21,0.25
2023-07-21 20:00:00,3,216.96,0.01,3.73,31.11,1.79,27.65,79.83,0.15
2023-07-21 21:00:00,3,200.27,0.0,2.08,33.62,1.48,26.99,76.71,0.06
2023-07-21 22:00:00,3,198.6,0.0,1.39,35.41,1.36,27.08,82.62,0.02
2023-07-21 23:00:00,3,200.27,0.0,1.25,36.12,1.37,27.44,91.43,0.02
2023-07-22 00:00:00,3,201.94,0.0,1.26,35.76,1.45,27.85,94.19,0.04
2023-07-22 01:00:00,3,203.61,0.0,1.56,34.33,1.67,27.81,90.15,0.08
2023-07-22 02:00:00,3,211.95,0.01,2.36,32.54,2.0,28.14,89.3,0.18
2023-07-22 03:00:00,3,250.34,0.21,4.97,30.04,2.47,29.03,94.99,0.41
2023-07-22 04:00:00,4,313.76,1.19,8.31,27.89,3.1,30.44,103.62,0.66
2023-07-22 05:00:00,4,320.43,1.76,8.23,30.4,3.22,30.8,108.44,0.73
2023-07-22 06:00:00,4,293.73,1.54,6.43,36.48,3.1,30.23,109.98,0.69
2023-07-22 07:00:00,4,333.79,1.69,9.51,34.69,3.04,30.61,113.95,0.89
2023-07-22 08:00:00,4,400.54,2.54,14.22,26.46,3.04,31.49,118.0,1.12
2023-07-22 09:00:00,4,467.3,3.63,18.16,20.92,2.98,32.18,119.7,1.25
2023-07-22 10:00:00,4,453.95,3.8,17.65,20.21,2.62,32.25,119.23,1.12
2023-07-22 11:00:00,4,407.22,3.07,14.74,22.53,2.44,31.66,115.5,0.89
2023-07-22 12:00:00,4,347.14,2.29,11.14,25.75,2.41,30.69,107.58,0.68
2023-07-22 13:00:00,3,300.41,1.05,8.4,27.89,2.26,29.22,95.83,0.46
2023-07-22 14:00:00,3,310.42,0.26,10.37,23.96,2.18,27.87,84.3,0.49
2023-07-22 15:00:00,3,290.39,0.04,9.0,25.39,2.09,26.36,73.53,0.55
2023-07-22 16:00:00,3,283.72,0.02,7.8,27.18,2.21,25.06,65.94,0.65
2023-07-22 17:00:00,3,263.69,0.01,6.0,29.33,2.12,23.93,61.28,0.62
2023-07-22 18:00:00,3,253.68,0.01,4.97,31.11,1.97,23.41,58.61,0.55
2023-07-22 19:00:00,2,247.0,0.01,4.58,31.47,1.85,21.72,48.85,0.41
2023-07-22 20:00:00,2,236.99,0.0,3.98,31.83,1.91,20.77,42.19,0.3
2023-07-22 21:00:00,2,223.64,0.0,3.04,32.54,2.09,20.55,41.91,0.3
2023-07-22 22:00:00,2,216.96,0.0,2.55,33.26,2.26,19.85,42.34,0.34
2023-07-22 23:00:00,2,223.64,0.0,2.78,32.54,2.83,18.14,36.01,0.49
2023-07-23 00:00:00,2,230.31,0.0,3.26,31.47,3.49,16.42,27.63,0.67
2023-07-23 01:00:00,2,243.66,0.0,4.33,29.68,4.29,15.84,23.47,0.97
2023-07-23 02:00:00,2,280.38,0.05,6.94,27.18,5.3,16.37,22.99,1.35
2023-07-23 03:00:00,2,383.85,1.17,12.51,22.53,6.44,17.37,23.82,1.87
2023-07-23 04:00:00,2,640.87,5.7,24.33,14.13,9.3,20.04,28.21,3.23
2023-07-23 05:00:00,2,1081.47,16.09,39.07,6.97,16.69,24.91,37.34,6.27
2023-07-23 06:00:00,3,1361.85,16.09,52.09,10.19,22.41,26.62,41.63,8.74
2023-07-23 07:00:00,2,1375.2,5.81,62.38,16.27,21.46,21.02,30.65,7.73
2023-07-23 08:00:00,3,1562.12,5.53,71.29,6.97,21.22,18.05,24.3,7.6
2023-07-23 09:00:00,3,1789.09,13.52,76.09,1.3,20.74,17.45,22.86,8.23
2023-07-23 10:00:00,3,2029.42,26.38,76.77,1.23,19.31,18.83,24.43,8.61
2023-07-23 11:00:00,3,2189.64,34.87,78.83,1.99,21.46,21.69,27.95,8.23
2023-07-23 12:00:00,3,1789.09,20.56,85.68,4.65,26.46,21.93,27.87,5.64
2023-07-23 13:00:00,3,1535.42,11.96,94.59,4.2,29.8,22.79,28.27,3.8
2023-07-23 14:00:00,3,1815.8,25.48,94.59,0.3,25.75,27.04,32.6,3.58
2023-07-23 15:00:00,2,1441.96,18.33,65.12,0.11,16.45,23.19,27.63,3.07
2023-07-23 16:00:00,2,1014.71,4.97,44.55,3.0,9.18,14.86,17.82,2.98
2023-07-23 17:00:00,2,821.11,0.31,32.22,17.52,7.63,10.55,12.87,3.04
2023-07-23 18:00:00,1,747.68,0.01,23.99,30.76,8.7,9.39,11.7,3.13
2023-07-23 19:00:00,1,734.33,0.0,23.31,35.05,11.68,9.97,12.53,3.13
2023-07-23 20:00:00,2,741.0,0.0,23.99,40.05,13.95,11.04,13.74,3.07
2023-07-23 21:00:00,2,680.92,0.0,14.39,61.51,12.52,10.72,13.22,2.63
2023-07-23 22:00:00,2,620.84,0.0,7.97,77.96,10.61,10.09,12.72,2.22
2023-07-23 23:00:00,2,607.49,0.0,7.28,75.82,10.49,10.01,13.13,2.28
2023-07-24 00:00:00,2,607.49,0.0,7.54,72.24,10.97,10.28,13.93,2.34
2023-07-24 01:00:00,2,614.17,0.0,8.48,68.66,11.8,10.83,14.0,2.06
2023-07-24 02:00:00,2,654.22,0.0,11.48,64.37,13.47,11.34,13.98,2.01
2023-07-24 03:00:00,2,767.71,0.02,19.02,58.65,16.21,11.29,13.78,2.28
2023-07-24 04:00:00,2,894.55,0.16,27.76,52.21,20.5,10.62,13.02,2.22
2023-07-24 05:00:00,2,921.25,0.42,29.82,47.92,25.99,10.04,12.35,2.12
2023-07-24 06:00:00,2,881.2,0.6,28.1,47.92,31.47,9.37,11.64,1.99
2023-07-24 07:00:00,2,847.82,1.1,28.1,48.64,37.67,10.1,12.36,1.8
2023-07-24 08:00:00,2,834.47,1.38,29.47,48.64,41.01,11.73,14.05,1.66
2023-07-24 09:00:00,2,821.11,1.42,28.79,48.64,37.19,12.11,14.53,1.57
2023-07-24 10:00:00,2,801.09,1.34,25.7,49.35,27.18,11.34,13.91,1.66
2023-07-24 11:00:00,1,741.0,0.96,21.93,45.78,17.88,9.97,12.63,1.69
2023-07-24 12:00:00,1,654.22,0.74,19.36,45.06,10.97,8.78,11.1,1.47
2023-07-24 13:00:00,1,647.54,0.29,21.59,46.49,7.33,8.29,10.11,1.27
2023-07-24 14:00:00,1,607.49,0.04,22.96,39.34,5.84,7.95,9.96,1.16
2023-07-24 15:00:00,1,480.65,0.02,18.34,30.76,4.71,7.66,10.08,1.11
2023-07-24 16:00:00,1,377.18,0.05,14.39,23.25,4.41,7.69,10.39,1.19
2023-07-24 17:00:00,1,310.42,0.07,11.14,20.21,4.17,7.07,9.67,1.16
2023-07-24 18:00:00,1,280.38,0.04,9.0,21.82,3.87,6.3,8.85,1.08
2023-07-24 19:00:00,1,267.03,0.02,7.63,25.75,3.37,5.63,8.37,0.89
2023-07-24 20:00:00,1,250.34,0.01,5.91,31.11,2.95,5.13,8.12,0.63
2023-07-24 21:00:00,1,233.65,0.0,4.03,35.41,2.71,5.0,7.96,0.5
2023-07-24 22:00:00,1,223.64,0.0,2.83,36.12,2.56,5.68,8.36,0.43
2023-07-24 23:00:00,1,216.96,0.0,2.72,34.33,2.83,7.37,9.77,0.44
2023-07-25 00:00:00,1,216.96,0.0,3.0,31.83,3.31,9.71,12.0,0.49
2023-07-25 01:00:00,2,226.97,0.0,4.2,29.33,4.35,12.03,14.52,0.65
2023-07-25 02:00:00,2,257.02,0.02,7.11,25.75,6.14,14.32,17.34,0.99
2023-07-25 03:00:00,2,383.85,0.52,16.45,16.27,8.82,17.18,21.06,1.8
2023-07-25 04:00:00,2,620.84,5.09,27.76,5.63,12.4,20.46,25.57,2.91
2023-07-25 05:00:00,2,654.22,8.61,26.39,5.36,12.28,21.91,27.74,2.94
2023-07-25 06:00:00,2,487.33,6.03,19.02,11.62,9.3,21.01,26.59,2.18
2023-07-25 07:00:00,2,340.46,3.16,11.48,22.35,6.14,19.44,24.23,1.36
2023-07-25 08:00:00,2,310.42,2.12,9.25,27.54,5.13,18.61,22.85,1.08
2023-07-25 09:00:00,2,313.76,2.1,9.0,28.61,4.77,18.27,22.13,0.98
2023-07-25 10:00:00,2,303.75,1.98,8.23,28.25,4.11,18.01,21.41,0.82
2023-07-25 11:00:00,2,290.39,1.56,7.8,26.82,3.61,18.36,21.59,0.68
2023-07-25 12:00:00,2,283.72,1.17,7.97,25.39,3.1,18.98,22.42,0.57
2023-07-25 13:00:00,2,300.41,0.78,9.94,23.96,2.83,19.21,23.0,0.53
2023-07-25 14:00:00,2,307.08,0.21,11.14,24.32,2.65,19.02,23.75,0.52
2023-07-25 15:00:00,2,280.38,0.02,9.17,29.33,2.44,18.67,25.54,0.51
2023-07-25 16:00:00,2,263.69,0.01,7.54,35.05,2.5,18.59,27.5,0.52
2023-07-25 17:00:00,2,243.66,0.0,5.91,39.7,2.41,18.86,28.84,0.46
2023-07-25 18:00:00,2,236.99,0.0,4.97,41.84,2.26,19.03,30.25,0.42
2023-07-25 19:00:00,2,230.31,0.0,4.63,41.48,2.15,18.84,34.78,0.34
2023-07-25 20:00:00,2,220.3,0.0,3.86,41.48,2.09,19.37,42.83,0.21
2023-07-25 21:00:00,2,206.95,0.0,2.74,41.48,2.12,19.67,44.97,0.18
2023-07-25 22:00:00,2,201.94,0.0,2.16,40.77,2.18,18.77,38.34,0.19
2023-07-25 23:00:00,2,201.94,0.0,2.16,39.7,2.41,17.25,29.71,0.25
2023-07-26 00:00:00,2,203.61,0.0,2.4,38.98,2.77,15.94,23.87,0.34
2023-07-26 01:00:00,2,210.29,0.0,3.13,37.91,3.34,15.19,21.4,0.47
2023-07-26 02:00:00,2,226.97,0.01,4.58,36.12,3.99,14.84,20.46,0.66
2023-07-26 03:00:00,2,293.73,0.36,9.34,31.11,4.89,15.23,20.74,1.06
2023-07-26 04:00:00,2,433.92,2.96,16.45,24.32,6.44,16.17,21.77,1.66
2023-07-26 05:00:00,2,494.0,4.97,18.51,22.89,7.27,16.08,21.54,1.96
2023-07-26 06:00:00,2,453.95,4.58,16.62,27.18,7.33,15.17,20.36,2.01
2023-07-26 07:00:00,2,370.5,3.74,11.48,-9999.0,6.38,13.5,18.16,1.66
2023-07-26 08:00:00,2,310.42,2.54,7.88,54.36,5.13,12.54,16.8,1.22
2023-07-26 09:00:00,2,290.39,2.07,6.08,60.08,4.05,12.14,15.92,0.91
2023-07-26 10:00:00,2,273.7,1.93,5.06,53.64,3.19,12.03,15.39,0.67
2023-07-26 11:00:00,2,263.69,1.87,4.5,45.78,2.74,12.46,15.57,0.54
2023-07-26 12:00:00,2,260.35,1.79,4.46,41.13,2.32,12.52,15.26,0.44
2023-07-26 13:00:00,2,283.72,1.23,6.68,37.19,2.09,11.92,14.4,0.43
2023-07-26 14:00:00,2,303.75,0.29,9.0,35.76,2.0,11.28,13.94,0.48
2023-07-26 15:00:00,2,293.73,0.0,7.8,37.91,1.91,11.44,15.64,0.52
2023-07-26 16:00:00,2,280.38,0.0,6.6,38.27,2.0,12.34,19.16,0.55
2023-07-26 17:00:00,2,257.02,0.0,4.93,37.91,1.88,12.45,20.26,0.48
2023-07-26 18:00:00,2,240.33,0.0,4.03,37.91,1.74,12.09,20.3,0.42
2023-07-26 19:00:00,2,230.31,0.0,3.64,38.27,1.61,11.89,20.23,0.32
2023-07-26 20:00:00,2,220.3,0.0,3.04,38.98,1.55,11.49,19.14,0.22
2023-07-26 21:00:00,2,211.95,0.0,2.16,40.05,1.58,11.01,17.44,0.2
2023-07-26 22:00:00,2,206.95,0.0,1.63,40.41,1.55,10.79,16.09,0.18
2023-07-26 23:00:00,2,205.28,0.0,1.54,40.41,1.67,11.07,15.81,0.19
2023-07-27 00:00:00,2,206.95,0.0,1.63,40.41,1.83,11.9,16.65,0.21
2023-07-27 01:00:00,2,213.62,0.0,2.03,40.05,2.12,13.47,18.02,0.25
2023-07-27 02:00:00,2,220.3,0.02,2.83,39.34,2.32,16.22,21.77,0.3
2023-07-27 03:00:00,2,260.35,0.54,5.27,37.91,2.56,20.38,29.62,0.49
2023-07-27 04:00:00,2,320.43,1.96,8.31,37.91,2.95,24.13,37.11,0.68
2023-07-27 05:00:00,2,307.08,1.84,7.88,40.05,2.83,24.4,37.8,0.63
2023-07-27 06:00:00,2,270.37,1.03,5.91,41.13,2.53,22.08,33.32,0.51
2023-07-27 07:00:00,2,247.0,0.76,4.11,41.84,2.18,18.61,27.55,0.37
2023-07-27 08:00:00,2,243.66,0.87,3.26,43.99,2.09,15.87,23.82,0.33
2023-07-27 09:00:00,2,243.66,0.99,3.0,44.35,1.97,15.38,23.6,0.27
2023-07-27 10:00:00,2,240.33,0.99,2.87,41.84,1.8,16.85,27.17,0.18
2023-07-27 11:00:00,2,236.99,0.92,3.13,37.19,1.77,18.92,34.6,0.13
2023-07-27 12:00:00,2,240.33,0.81,3.64,33.62,1.64,20.14,45.08,0.09
2023-07-27 13:00:00,3,253.68,0.64,5.06,30.4,1.56,20.04,59.4,0.11
2023-07-27 14:00:00,3,257.02,0.16,6.0,28.25,1.48,18.74,68.58,0.14
2023-07-27 15:00:00,3,243.66,0.02,4.93,28.61,1.4,17.53,67.16,0.16
2023-07-27 16:00:00,3,233.65,0.01,3.98,29.68,1.42,17.16,64.97,0.17
2023-07-27 17:00:00,3,220.3,0.01,2.96,30.76,1.33,17.39,64.26,0.11
2023-07-27 18:00:00,3,216.96,0.01,2.48,31.83,1.24,17.35,59.69,0.07
